2018-02-12 15:12:32.627545	419	110	126	126
2018-02-12 15:12:32.627894	552	182	361	361
2018-02-12 15:12:32.628139	1024	339	54	54
2018-02-12 15:12:32.628380	1004	306	79	79
2018-02-12 15:12:32.752256	306	50	60	60
2018-02-12 15:12:32.752639	543	109	57	57
2018-02-12 15:12:32.753505	419	110	126	126
2018-02-12 15:12:32.753834	559	184	362	362
2018-02-12 15:12:32.754070	1024	339	54	54
2018-02-12 15:12:32.870630	306	50	60	60
2018-02-12 15:12:32.871041	543	109	57	57
2018-02-12 15:12:32.871314	419	110	126	126
2018-02-12 15:12:32.871573	561	185	359	359
2018-02-12 15:12:32.871784	1024	339	54	54
2018-02-12 15:12:32.988446	306	50	60	60
2018-02-12 15:12:32.988834	419	110	126	126
2018-02-12 15:12:32.989617	555	182	366	366
2018-02-12 15:12:32.989886	1024	339	54	54
2018-02-12 15:12:33.104296	306	50	60	60
2018-02-12 15:12:33.104684	543	109	57	57
2018-02-12 15:12:33.105397	419	110	126	126
2018-02-12 15:12:33.105780	556	184	359	359
2018-02-12 15:12:33.106016	1024	339	54	54
2018-02-12 15:12:33.222640	306	50	60	60
2018-02-12 15:12:33.223016	543	110	57	57
2018-02-12 15:12:33.223657	419	110	126	126
2018-02-12 15:12:33.223956	558	184	359	359
2018-02-12 15:12:33.224192	1024	339	56	56
2018-02-12 15:12:33.337946	306	50	60	60
2018-02-12 15:12:33.338300	543	110	57	57
2018-02-12 15:12:33.338550	419	110	126	126
2018-02-12 15:12:33.338807	554	185	352	352
2018-02-12 15:12:33.339016	1024	339	56	56
2018-02-12 15:12:33.455828	306	50	60	60
2018-02-12 15:12:33.456163	543	110	57	57
2018-02-12 15:12:33.456400	419	110	126	126
2018-02-12 15:12:33.456645	545	184	351	351
2018-02-12 15:12:33.456845	1024	339	56	56
2018-02-12 15:12:33.570403	306	50	60	60
2018-02-12 15:12:33.570709	543	110	57	57
